Timestamp,U3_HNC10AA101XQ01,U3_HNC10AN001XQ01,U3_HNC10CF101,U3_HNC10CG101XQ01,U3_DPU56A105
1912,51.62316,314.63254,4.7641,50.69754,4937.95068
1913,51.54144,317.03101,4.83128,50.73193,4971.60791
1914,51.65348,316.87589,4.7934,50.76633,4947.21533
1915,51.66843,315.11298,4.86357,50.80072,4905.63818
1916,51.67819,315.72302,4.82082,50.83511,4863.02246
1917,51.66612,315.22171,4.81951,50.8695,4875.46973
1918,51.67924,318.16559,4.89844,50.90593,4906.97314
1919,51.69128,315.6861,4.823,50.94409,4893.70703
1920,51.74875,316.33307,4.88056,50.92882,4872.09033
1921,51.77763,316.20267,4.82039,50.91389,4874.89014
1922,51.78855,316.24207,4.82659,50.91726,4924.52002
1923,51.17172,316.56277,4.82819,50.89043,4926.65674
1924,51.06574,315.93771,4.84378,50.97388,4902.37891
1925,51.41612,316.76694,4.86449,50.95505,4878.10059
1926,51.42365,316.00198,4.84167,50.95922,4910.05615
1927,50.94365,317.05469,4.79893,50.69672,4961.51367
1928,50.35812,318.38031,4.8514,50.30824,4980.65674
1929,50.06052,316.58704,4.83672,50.12093,4981.8125
1930,50.79294,316.12973,4.81034,50.18729,4982.96826
1931,51.22619,318.16193,4.83214,50.25364,4984.12402
1932,50.94077,315.9841,4.81623,50.32,4975.96484
1933,50.73378,316.69675,4.83675,50.38635,4911.61572
1934,51.21689,314.69034,4.80655,50.35009,4877.63525
1935,51.27984,316.42648,4.83249,50.41058,4902.05566
1936,51.46573,318.77136,4.9061,50.432,4919.19287
1937,51.44062,317.12302,4.85731,50.45342,4927.13574
1938,51.43037,318.88419,4.8599,50.47484,4935.07861
1939,51.45803,315.98349,4.82443,50.49626,4943.02148
1940,51.50023,315.75784,4.83035,50.51768,4944.94043
1941,51.48383,315.54654,4.84764,50.5391,4943.49707
1942,51.44704,315.5708,4.87037,50.56052,4944.05664
1943,51.45586,315.64609,4.87397,50.58194,4956.75
1944,51.53,316.29602,4.80997,50.60336,4969.44287
1945,51.61427,316.19904,4.8056,50.62478,4958.17529
1946,51.64774,317.33514,4.88064,50.63901,4933.52344
1947,51.51796,318.83752,4.83137,50.63065,4912.26563
1948,51.20375,314.90213,4.79095,50.62229,4893.88232
1949,51.54881,315.51245,4.82204,50.61393,4875.49951
1950,51.56435,315.87164,4.78231,50.60556,4886.00977
1951,51.53029,315.73547,4.84014,50.5972,4906.59863
1952,51.3909,315.85675,4.82696,50.58884,4927.18701
1953,51.25508,314.45584,4.79029,50.58048,4931.38818
1954,51.10574,317.17374,4.79355,50.57211,4926.41992
1955,50.92479,316.08911,4.79869,50.56375,4921.45117
1956,50.79096,317.50836,4.84037,50.55539,4934.73584
1957,50.72377,317.01675,4.82179,50.54702,4949.1626
1958,50.56183,316.48959,4.81115,50.53866,4963.58984
1959,50.46177,316.32205,4.80559,50.5303,4943.11523
1960,50.37053,315.52411,4.84505,50.52193,4903.08545
1961,50.36359,315.5845,4.79365,50.34776,4891.21777
1962,50.26263,317.26865,4.83353,50.0921,4915.0752
1963,50.30697,318.27356,4.82441,50.10489,4938.93311
1964,50.29079,315.78772,4.81989,50.11767,4933.48096
1965,50.34163,315.82904,4.80747,50.13045,4926.18115
1966,50.26988,317.11221,4.81673,50.14323,4918.88135
1967,50.25903,318.79498,4.85782,50.15602,4911.58154
1968,50.28337,315.31314,4.81113,50.1688,4924.23535
1969,50.20822,314.87695,4.79721,50.18159,4940.67236
1970,50.21554,315.95508,4.83343,50.19437,4957.10986
1971,50.20876,316.14282,4.81376,50.20716,4943.65381
1972,50.18542,318.8522,4.82999,50.21994,4892.21338
1973,50.17348,315.56647,4.77648,50.23273,4908.16357
1974,50.12665,316.00262,4.77569,50.24551,5009.78076
1975,50.01243,318.2106,4.84427,50.2583,4908.47363
1976,49.94444,314.83383,4.80153,50.27108,4880.76709
1977,50.36498,316.07306,4.80368,50.28387,4916.1167
1978,50.47771,315.09586,4.80459,50.29665,4951.05908
1979,50.7235,315.09528,4.80703,50.30944,4976.26709
1980,50.90091,317.53787,4.77968,50.32222,5001.4751
1981,51.13555,316.04764,4.76877,50.33501,4965.00635
1982,51.24134,315.95047,4.80827,50.54333,4925.01807
1983,51.25865,315.58374,4.7887,50.64467,4902.26221
1984,51.32555,316.04803,4.80705,50.65295,4879.50684
1985,51.39209,315.82614,4.78056,50.66123,4907.63086
1986,51.43032,316.04202,4.77688,50.66951,4945.46094
1987,51.46724,316.92535,4.82163,50.67778,4928.81689
1988,51.42208,316.49854,4.82907,50.68606,4881.4917
1989,51.46188,317.66995,4.8021,50.69434,4850.41016
1990,51.46606,315.58228,4.79598,50.70262,4919.44434
1991,51.47955,315.60629,4.80707,50.7109,4927.34912
1992,51.40786,317.94708,4.82828,50.71917,4931.31738
1993,51.1839,315.87619,4.80457,50.72745,4935.28564
1994,51.04709,315.53906,4.7845,50.73573,4930.86816
1995,50.95328,316.02432,4.823,50.74401,4910.12939
1996,50.87489,316.01236,4.83281,50.75229,4889.39111
1997,50.82137,316.76276,4.83364,50.76056,4868.65234
1998,50.79817,316.96628,4.80772,50.76884,4902.78223
1999,50.79731,317.18735,4.81921,50.77712,4928.69971
2000,50.85992,317.79858,4.78133,50.7854,4917.18018
2001,50.87651,315.55481,4.83321,50.79367,4905.66064
2002,50.95946,317.0701,4.87991,50.80195,4894.14111
2003,50.98328,316.99597,4.83168,50.81023,4906.87354
2004,50.98548,314.63626,4.79693,50.81851,4940.34863
2005,51.04368,316.95911,4.80575,50.82678,4973.82373
2006,51.22879,317.2146,4.82701,50.83506,5007.29834
2007,51.38482,315.7746,4.84195,50.84333,4969.34814
2008,51.56586,315.81616,4.83502,50.85161,4934.10156
2009,51.60719,317.6925,4.81374,50.85989,4922.78369
2010,51.65083,316.11871,4.82308,50.86816,4911.46631
2011,51.68773,316.00497,4.78052,50.87644,4921.58008
2012,51.74036,315.88486,4.8485,50.88472,4939.27881
2013,51.76286,315.85349,4.844,50.93578,4956.97754
2014,51.8327,315.75693,4.80587,50.98964,4960.31348
2015,51.88279,315.629,4.85051,51.04351,4935.58057
2016,52.00046,316.01065,4.78552,51.09737,4919.47461
2017,52.06236,315.58725,4.80246,51.15124,4930.93066
2018,52.06223,316.18927,4.81441,51.2051,4942.38672
2019,52.05228,316.21182,4.83674,51.25897,4953.84326
2020,52.0764,317.43768,4.83157,51.31284,4947.00098
2021,52.11113,317.33496,4.82904,51.3667,4916.69922
2022,52.17051,317.68066,4.82024,51.42057,4886.39697
2023,52.15234,318.82559,4.82528,51.42967,4936.33838
2024,52.12157,319.09625,4.83348,51.42289,4973.05762
2025,52.1125,319.40646,4.83061,51.4161,4950.49219
2026,52.04382,319.75757,4.86064,51.40932,4927.92676
2027,52.02946,320.42401,4.85685,51.40254,4929.74414
2028,51.98563,321.06174,4.85263,51.39576,4979.33789
2029,51.9492,318.22446,4.89139,51.38897,4990.24316
2030,51.9365,320.12796,4.83193,51.38219,4925.30615
2031,51.95052,318.89532,4.87435,51.37541,4676.646
2032,51.97972,320.72925,4.82272,51.36863,4715.64063
2033,51.87688,320.74783,4.86137,51.36184,4707.08691
2034,51.74846,319.24033,4.83009,51.35506,4695.37451
2035,51.71116,319.40033,4.83936,51.34828,4933.66162
2036,51.88853,318.64572,4.82703,51.3415,4695.87939
2037,51.88835,320.44244,4.82854,51.33471,4721.7041
2038,51.84953,319.58395,4.85528,51.32793,4742.88623
2039,51.63745,321.89166,4.87613,51.32115,4760.07275
2040,51.30662,321.54996,4.93492,51.31436,5027.25928
2041,51.00017,320.05933,4.82133,51.20724,5030.08008
2042,51.28905,321.21591,4.87438,51.06437,4942.56396
2043,51.5004,318.95978,4.88014,50.92149,4910.08203
2044,51.40015,318.69427,4.8599,50.77862,4945.22852
2045,50.62442,320.00275,4.83466,50.6427,4970.02051
2046,51.28928,318.7561,4.83119,50.68792,4994.8125
2047,51.31908,320.23419,4.84997,50.73314,4983.1543
2048,51.39444,319.40421,4.86784,50.77836,4958.48877
2049,51.55628,320.82816,4.80787,50.82358,4933.82373
2050,51.69577,318.78162,4.81779,50.8688,4957.50684
2051,51.83105,319.76108,4.84194,50.89666,4990.61914
2052,51.8782,319.0947,4.8227,50.91461,4994.94434
2053,51.9407,320.2309,4.84642,50.93257,4942.55957
2054,52.00668,319.30435,4.86719,50.95052,4922.43311
2055,52.06588,319.13409,4.8099,50.96848,4965.88574
2056,52.09126,321.08347,4.78767,50.98643,4973.55566
2057,52.13421,321.08347,4.87403,51.00439,4960.79932
2058,52.14901,317.48773,4.81587,51.02235,4948.04297
2059,52.16543,318.99942,4.85906,51.0403,4960.46191
2060,52.22082,318.23734,4.81503,51.05826,4987.26465
2061,52.25095,320.12518,4.82433,51.07621,5014.06738
2062,52.24656,319.63895,4.83266,51.09417,5028.42139
2063,52.28085,321.1655,4.83759,51.11213,5018.20801
2064,52.29409,319.52829,4.85105,51.13008,5000.66455
2065,52.34052,320.4249,4.85584,51.14804,4978.9292
2066,52.37284,318.65906,4.80597,51.16599,4958.40088
2067,52.34447,319.69623,4.87024,51.18395,4945.53369
2068,52.32919,318.58594,4.77528,51.2019,4932.6665
2069,52.36274,318.53931,4.82315,51.21986,4931.25537
2070,52.3563,319.22928,4.81292,51.23782,4966.93018
2071,52.34689,322.00095,4.89444,51.25577,5002.60498
2072,52.32806,320.69254,4.85939,51.27372,4996.68262
2073,52.29882,319.94351,4.86029,51.29168,4975.82471
2074,52.27669,319.84769,4.86429,51.30963,4954.96631
2075,52.25456,318.9238,4.81757,51.32759,4970.82275
2076,51.937,319.23187,4.87841,51.34554,4999.86816
2077,51.59887,318.68344,4.8832,51.36349,5013.20947
2078,51.4632,319.3223,4.84544,51.38145,4975.59766
2079,51.40363,319.93314,4.86168,51.3994,4950.15283
2080,51.38005,319.67047,4.81736,51.41735,4964.20605
2081,51.24048,320.13068,4.82563,51.42747,4978.25879
2082,51.25126,321.01715,4.83368,51.26333,4981.55811
2083,51.23313,320.97189,4.88509,51.30342,4963.54883
2084,51.22979,318.68445,4.82252,51.28236,4945.53955
2085,51.32867,320.20926,4.85128,51.26131,4929.99805
2086,51.38818,318.64694,4.82912,51.30342,4982.10205
2087,51.3787,320.3428,4.86039,51.28237,5034.20605
2088,51.35096,320.57739,4.86173,51.26131,5009.86719
2089,51.28052,319.60388,4.8854,51.30727,4993.79297
2090,51.2642,321.77576,4.84718,51.29506,4982.61182
2091,51.195,319.21078,4.84319,51.28285,4971.43066
2092,51.14047,320.08185,4.82963,51.27064,4956.9707
2093,51.13973,319.89545,4.85023,51.25843,4935.99951
2094,51.18024,320.55936,4.83284,51.30182,4915.02832
2095,51.17974,319.86908,4.89809,51.26969,4921.0166
2096,51.06041,319.63025,4.84798,51.27806,4971.1792
2097,50.98979,319.96671,4.84362,51.24338,4961.0127
2098,51.01664,320.85187,4.87506,51.00859,4950.84619
2099,50.95864,318.9465,4.84111,50.7738,4948.79785
2100,50.90963,321.69879,4.88875,50.64553,4973.2373
2101,50.88717,318.51917,4.87884,50.65587,5197.67676
2102,50.89329,318.64838,4.84745,50.66622,5205.46289
2103,50.90711,318.59366,4.87181,50.67656,5180.11719
2104,51.03964,318.67892,4.86787,50.68691,5181.59424
2105,51.08826,318.80106,4.87831,50.69726,4998.52979
2106,51.27046,319.25211,4.88441,50.70761,5215.46533
2107,51.4892,319.2059,4.85606,50.71795,5214.70166
2108,51.55869,318.71811,4.87066,50.7283,5178.67871
2109,51.48243,318.98907,4.86645,50.73865,5158.22217
2110,51.58403,320.00916,4.85287,50.749,4988.6958
2111,51.6216,319.78098,4.84763,50.75934,5219.16895
2112,51.76453,321.03079,4.90339,50.839,5031.00146
2113,51.64759,319.26004,4.86847,51.12075,4983.1377
2114,51.69001,321.76999,4.9442,51.09477,4973.03271
2115,51.66172,320.01297,4.89356,51.06879,4962.92773
2116,51.60633,320.61636,4.9167,51.04282,4952.82324
2117,51.58789,319.28894,4.93477,51.01684,4966.24268
2118,51.43014,320.07471,4.93844,50.99086,4988.19629
2119,51.3179,321.69165,4.90396,50.96488,5003.03662
2120,51.25991,319.90555,4.94587,50.9389,5013.76514
2121,51.14808,320.49203,4.91128,50.91293,5024.49365
2122,50.85086,320.03,4.92484,50.88695,5024.17432
2123,50.6053,320.34763,4.88683,50.52316,5001.77686
2124,50.23155,319.60077,4.86852,50.16973,4979.37939
2125,49.86508,319.17654,4.85629,49.89388,5001.61377
2126,49.70671,319.53265,4.86852,49.71946,5032.77051
2127,49.52177,320.80176,4.87914,49.54504,5063.92676
2128,49.31141,319.08487,4.87869,49.20491,5068.84033
2129,49.14384,320.00815,4.90041,49.01304,4948.12549
2130,49.04472,320.00488,4.82577,48.93574,4975.37939
2131,48.96078,318.78583,4.86171,48.94347,5002.63379
2132,48.89801,321.63556,4.90516,48.9512,4990.90918
2133,48.96047,318.94189,4.86035,48.95893,4964.99365
2134,49.11966,319.39832,4.8645,48.96666,4965.60449
2135,49.13338,319.09198,4.86303,48.97438,4981.59473
2136,49.30097,318.37564,4.81194,48.98211,4997.58496
2137,49.29845,319.09686,4.829,48.98984,4999.45313
2138,49.33105,318.80521,4.88075,48.99757,4973.02197
2139,49.47534,318.11038,4.8325,49.0053,4949.63135
2140,49.43319,320.91989,4.84418,49.01303,4936.25928
2141,49.43596,319.0257,4.81069,49.02076,4922.88721
2142,49.42823,319.68826,4.83306,49.02848,4909.51514
2143,49.35525,318.84509,4.8589,49.03621,4952.43457
2144,49.33521,321.36926,4.87731,49.04394,5028.04736
2145,49.37695,318.92099,4.8136,49.05167,4973.01074
2146,49.34708,320.60257,4.84413,49.05939,4944.56445
2147,49.36524,317.49997,4.79537,49.06712,4929.28223
2148,49.29158,319.07394,4.83588,49.07485,4914
2149,49.3224,319.008,4.87589,49.08258,4920.49219
2150,49.2775,319.26913,4.8524,49.0903,4970.73682
2151,49.23846,318.24579,4.87737,49.09803,4978.62012
2152,49.30698,317.80591,4.82583,49.10575,4961.86865
2153,49.35562,318.33768,4.84263,49.11348,4950.02783
2154,49.51876,318.8692,4.81973,49.12121,4970.42285
2155,49.66107,320.39578,4.83586,49.12894,4990.81787
2156,49.73891,319.5408,4.82523,49.13666,5011.21289
2157,49.78343,318.83243,4.83964,49.14439,4971.94824
2158,49.93641,319.05624,4.84585,49.15211,4910.84082
2159,49.88784,318.28476,4.86209,49.15984,5005.88721
2160,49.97087,319.54202,4.88209,49.16757,5009.07471
2161,50.01412,319.87933,4.82794,49.1753,4968.72119
2162,50.04105,318.70847,4.83966,49.19429,4985.46143
2163,50.05333,319.68164,4.82854,49.21412,5002.20166
2164,50.06888,319.01437,4.87498,49.23394,5018.94189
2165,50.0102,318.79337,4.83808,49.25376,4993.01563
2166,49.95521,317.82925,4.84848,49.27358,4961.58252
2167,49.99278,317.8237,4.84035,49.2934,4994.8291
2168,49.89743,318.61108,4.82214,49.31322,5028.07617
2169,49.85661,320.15512,4.86368,49.33304,5057.44531
2170,49.82402,319.69244,4.82409,49.35286,4967.19922
2171,49.78659,319.9646,4.80045,49.37268,4936.73877
2172,49.7616,317.06183,4.79268,49.39251,4928.23438
2173,49.79242,317.48468,4.82818,49.41232,4919.73047
2174,49.89771,319.03027,4.82678,49.43214,4939.08594
2175,50.0155,318.71655,4.87241,49.45196,4968.68359
2176,50.17653,318.71503,4.8397,49.47178,4983.62891
2177,50.33683,319.35638,4.85243,49.5099,4949.82422
2178,50.41773,318.48785,4.82489,49.56416,4916.01953
2179,50.49321,320.44153,4.79884,49.61842,4983.01318
2180,50.50079,321.37943,4.83846,49.67269,5024.10303
2181,50.54867,321.37946,4.83972,49.72572,4954.02832
2182,50.60954,316.78851,4.80328,49.73991,4945.26904
2183,50.65689,316.7926,4.77049,49.75411,4972.38135
2184,50.64532,319.11176,4.82546,49.7683,4999.49365
2185,50.65709,318.70331,4.78692,49.7825,5006.68262
2186,50.66391,318.57718,4.84462,49.73645,4947.43164
2187,50.61292,318.09598,4.82481,49.7575,4964.97021
2188,50.72998,318.34515,4.82202,49.77855,4988.23535
2189,50.78593,319.44614,4.80419,49.87476,5007.10205
2190,50.78453,318.78043,4.82222,50.08292,4996.66309
2191,50.5935,320.27359,4.80629,50.04535,4986.22363
2192,50.7103,317.60297,4.79062,50.00779,4968.96924
2193,50.67878,320.69229,4.81725,49.97022,4951.20508
2194,50.64809,319.92123,4.83662,49.93265,4934.54541
2195,50.29976,317.46408,4.79024,49.89508,4953.23047
2196,49.85425,318.34207,4.82687,49.85751,4971.91553
2197,49.70593,318.08804,4.85548,49.62068,4990.60059
2198,50.48758,317.3855,4.80031,49.66138,4965.37305
2199,50.55355,317.18011,4.78566,49.70208,4931.15723
2200,50.568,318.61667,4.81925,49.74278,4952.00195
2201,50.61205,319.09503,4.8353,49.78348,4984.12402
2202,50.6952,320.92099,4.77429,49.82418,5016.24609
2203,50.74608,318.27805,4.77786,50.09211,4956.25049
2204,50.74445,318.81818,4.80458,50.10975,4936.80225
2205,50.75257,317.93661,4.80502,50.12739,4970.09668
2206,50.72866,319.78986,4.90524,50.14503,4987.44873
2207,50.75299,317.47495,4.77157,50.16268,4990.65137
2208,50.76257,319.302,4.83496,50.18032,4993.85352
2209,50.77585,317.69614,4.78075,50.19796,4992.39307
2210,50.76398,319.26886,4.86662,50.21561,4959.61426
2211,50.77371,340.16672,4.84071,50.23325,4928.40723
2212,50.79425,338.31723,4.78659,50.25089,4948.89014
2213,50.86855,338.28503,4.75631,50.26854,4969.37354
2214,50.90112,338.11151,4.82696,50.28618,4989.85645
2215,50.99875,317.59726,4.77167,50.30382,4974.4585
2216,51.12645,339.94595,4.78922,50.32146,4951.67969
2217,51.12496,339.16122,4.81643,50.33911,4945.01904
2218,51.14302,338.9093,4.78341,50.35675,4971.20215
2219,51.19421,317.47128,4.80515,50.3744,4997.38525
2220,51.23763,318.2984,4.79371,50.39204,5023.56787
2221,51.31754,320.2168,4.81414,50.34119,4954.80078
2222,51.38855,319.81558,4.84453,50.35348,4925.34326
2223,51.40408,319.30203,4.79755,50.34527,4990.83643
2224,51.45134,320.55508,4.80016,50.48949,4983.98486
2225,51.48967,319.16708,4.816,50.76514,4950.22559
2226,51.51725,317.81793,4.83043,50.83491,4942.82861
2227,51.59373,319.30142,4.80427,50.90467,4950.99365
2228,51.59924,317.64273,4.77024,50.97444,4959.1582
2229,51.62473,319.56094,4.8313,51.02566,4981.55176
2230,51.74191,318.16559,4.75829,51.06035,5012.34863
2231,51.76804,318.80597,4.80628,51.09504,5043.14551
2232,51.76439,319.25031,4.82581,51.12972,5017.13525
2233,51.84424,317.73019,4.78855,51.16441,4930.01172
2234,51.87953,317.84634,4.79347,51.1991,4942.24658
2235,51.92592,318.60159,4.80453,51.23378,4954.48096
2236,51.93382,321.80005,4.81731,51.26847,4975.01416
2237,52.04633,318.88852,4.79335,51.30316,5000.45508
2238,52.0849,319.42285,4.85487,51.3289,5025.896
2239,52.06974,317.55453,4.7656,51.3513,5005.04736
2240,52.14377,319.99451,4.78741,51.3737,4978.37109
2241,52.17615,322.03244,4.83209,51.3961,4966.98535
2242,52.17943,318.57761,4.82376,51.41851,4955.59912
2243,52.1894,319.79321,4.86187,51.44091,4962.26563
2244,52.17402,319.06854,4.84042,51.46331,4979.62061
2245,52.16806,318.021,4.81118,51.48571,4996.97559
2246,52.21529,318.77618,4.8295,51.50811,4998.14258
2247,52.26532,320.86725,4.81548,51.53051,4944.46875
2248,52.36551,319.7847,4.85158,51.55292,4937.39795
2249,52.43736,321.62476,4.81648,51.60997,4957.95654
2250,52.56661,320.50659,4.81311,51.67423,4973.65234
2251,52.63064,319.82077,4.83197,51.73849,4984.99609
2252,52.73039,321.23108,4.82085,51.80163,4996.33984
2253,52.71769,321.12363,4.81792,51.82511,5009.13525
2254,52.7514,322.62119,4.83001,51.84859,5031.85791
2255,52.81077,322.12958,4.84332,51.87207,5054.58057
2256,52.86003,324.75302,4.87557,51.89555,5077.30322
2257,52.84036,322.80115,4.83558,51.91903,5063.10889
2258,52.84155,322.69742,4.88108,51.9425,4999.45557
2259,52.81189,323.82193,4.8893,51.96598,5018.479
2260,52.8792,322.47473,4.86,51.98946,5051.14355
2261,52.91889,322.92413,4.8559,52.01294,5059.08643
2262,52.93371,325.92575,4.89163,52.03642,5067.0293
2263,52.90195,324.17645,4.90315,52.0599,5074.97217
2264,52.88915,322.73425,4.83835,52.08338,5077.04492
2265,52.92252,323.62292,4.84892,52.10708,5067.04199
2266,52.97715,325.00104,4.83192,52.1388,5057.03906
2267,52.89243,323.48239,4.86725,52.17051,5039.73193
2268,52.85933,322.43707,4.85868,52.20222,5021.84912
2269,52.90275,325.67563,4.87947,52.23394,5015.77441
2270,52.93796,324.28146,4.88576,52.26565,5020.30273
2271,53.00769,322.87125,4.86384,52.29736,5024.83105
2272,53.06472,324.0715,4.85982,52.32908,5040.53857
2273,53.15082,324.20416,4.87489,52.34798,5066.28711
2274,53.15152,326.29071,4.88947,52.34046,5092.03564
2275,53.09772,325.97906,4.86989,52.33295,5080.89648
2276,53.14378,325.54373,4.84448,52.32543,5047.77539
2277,53.18679,325.02017,4.90004,52.31792,5027.47705
2278,53.15827,326.75504,2.48901,52.3104,5095.72266
2279,53.12071,326.93564,2.53679,52.30289,5159.8335
2280,53.10571,324.91071,2.51724,52.29537,5071.46533
2281,53.08078,323.86072,2.48736,52.28786,5063.3501
2282,53.02636,325.39267,4.951,52.28034,5085.46191
2283,53.10154,328.00067,2.53026,52.27283,5107.57422
2284,53.1264,324.89767,2.51179,52.26532,5121.30078
2285,53.05356,326.35739,2.52259,52.2578,5134.35889
2286,52.99259,328.07278,2.47293,52.25029,5109.44287
2287,52.9869,326.58163,4.92099,52.24277,5053.97607
2288,52.95493,327.10587,4.92324,52.23526,5069.00586
2289,52.91204,325.6037,4.91683,52.22775,5084.03516
2290,52.85189,325.31113,4.93232,52.22024,5082.00195
2291,52.79184,326.34793,4.90929,52.21272,5069.7749
2292,52.72657,327.71414,4.93259,52.20521,5057.54736
2293,52.67495,325.20953,4.83863,52.1977,5061.75684
2294,52.59565,326.21716,4.88808,52.19019,5069.43359
2295,52.55693,325.29483,4.92697,52.18267,5077.11084
2296,52.57242,326.30389,4.92544,52.17516,5063.5791
2297,52.53346,326.71591,4.89412,52.16764,5045.5708
2298,52.43977,327.75278,4.93596,52.16013,5027.5625
2299,52.37626,325.80243,4.96079,52.15262,5012.771
2300,52.35582,325.89865,4.88743,52.14511,5120.89209
2301,52.33639,326.0705,4.91739,52.13759,5102.39893
2302,52.31551,325.38715,4.89875,52.13008,5073.71387
2303,52.26839,327.72861,4.90468,52.12257,5082.35889
2304,52.20195,326.88742,4.94892,52.11506,5098.90088
2305,52.14576,326.44,4.93315,52.10754,5115.44238
2306,52.10052,325.91925,4.90641,52.11149,5092.81055
